Date,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,year,month,day_in_month,week_of_year,dist_to_stat_1,dist_to_stat_2,"('CULEX ERRATICUS',)","('CULEX PIPIENS',)","('CULEX PIPIENS/RESTUANS',)","('CULEX RESTUANS',)","('CULEX SALINARIUS',)","('CULEX TARSALIS',)","('CULEX TERRITANS',)"
2007-10-04,CULEX PIPIENS,T033,41.906638,-87.701431,12,0,2007,10,4,40,0.24785488658689553,0.13080806857758995,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T089,41.723195,-87.64997,1,0,2007,10,4,40,0.39240787316898523,0.1198106377789568,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,30,0,2007,10,4,40,0.2948188015205364,0.1182305955749172,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T090,41.868077,-87.666901,10,0,2007,10,4,40,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T092,41.869216,-87.627561,1,0,2007,10,4,40,0.3303249875153304,0.1496995904369777,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T092,41.869216,-87.627561,2,0,2007,10,4,40,0.3303249875153304,0.1496995904369777,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999998,17,0,2007,10,4,40,0.3928191719608554,0.12697578454178435,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T135,41.662014,-87.72460799999998,13,0,2007,10,4,40,0.3928191719608554,0.12697578454178435,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T141,41.961743,-87.76007,3,0,2007,10,4,40,0.1760988726511408,0.17592818690874704,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T141,41.961743,-87.76007,2,0,2007,10,4,40,0.1760988726511408,0.17592818690874704,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T145,41.878114,-87.629798,3,0,2007,10,4,40,0.32495198076024734,0.15303044729725998,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T146,41.958271,-87.702575,9,0,2007,10,4,40,0.2333338810931765,0.17922089182347198,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T146,41.958271,-87.702575,3,0,2007,10,4,40,0.2333338810931765,0.17922089182347198,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,4,0,2007,10,4,40,0.24122946860821184,0.15503323038948233,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T147,41.932094,-87.700117,1,0,2007,10,4,40,0.24122946860821184,0.15503323038948233,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T149,41.994469,-87.667736,1,0,2007,10,4,40,0.26526453147188944,0.2248549435903039,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T150,42.006858,-87.675919,1,0,2007,10,4,40,0.2573543330216282,0.2335948944754577,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,13,0,2007,10,4,40,0.15411513699179538,0.1390060266679155,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T151,41.916265,-87.800515,17,0,2007,10,4,40,0.15411513699179538,0.1390060266679155,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,1,0,2007,10,4,40,0.26295914959171945,0.06989376477196672,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T154,41.918705,-87.752329,9,0,2007,10,4,40,0.1961197013713833,0.13270540782500304,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T154,41.918705,-87.752329,6,0,2007,10,4,40,0.1961197013713833,0.13270540782500304,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,3,0,2007,10,4,40,0.38501822463099683,0.11239495227989853,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T158,41.682587,-87.707973,7,0,2007,10,4,40,0.38501822463099683,0.11239495227989853,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T162,41.725517,-87.61425799999998,4,0,2007,10,4,40,0.41739375876145424,0.15043620525991894,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T162,41.725517,-87.61425799999998,4,0,2007,10,4,40,0.41739375876145424,0.15043620525991894,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T218,41.948167,-87.730698,2,0,2007,10,4,40,0.20765218297191387,0.16356011461538703,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,3,0,2007,10,4,40,0.24317710557534236,0.18787839864124706,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T001,41.953705,-87.733974,1,0,2007,10,4,40,0.2032649150763634,0.16867099247054615,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX TERRITANS,T001,41.953705,-87.733974,1,0,2007,10,4,40,0.2032649150763634,0.16867099247054615,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2007-10-04,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,10,0,2007,10,4,40,0.17803801528045415,0.17833117754615732,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T003,41.964242,-87.757639,9,0,2007,10,4,40,0.17803801528045415,0.17833117754615732,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T006,41.990284,-87.797127,10,0,2007,10,4,40,0.13595481891055186,0.20920898351887574,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T006,41.990284,-87.797127,1,0,2007,10,4,40,0.13595481891055186,0.20920898351887574,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999998,12,0,2007,10,4,40,0.15564947425869785,0.2238200456549812,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T008,42.008314,-87.77792099999998,15,0,2007,10,4,40,0.15564947425869785,0.2238200456549812,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,11,0,2007,10,4,40,0.18592129735456084,0.20548712078862263,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T012,41.991429,-87.747113,3,0,2007,10,4,40,0.18592129735456084,0.20548712078862263,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T034,41.843811,-87.686763,3,0,2007,10,4,40,0.2889477009598837,0.08716638050303348,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T034,41.843811,-87.686763,4,0,2007,10,4,40,0.2889477009598837,0.08716638050303348,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,11,0,2007,10,4,40,0.15634637101321208,0.14190607361561464,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T037,41.921177,-87.79518,9,0,2007,10,4,40,0.15634637101321208,0.14190607361561464,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T043,41.857402,-87.694991,7,0,2007,10,4,40,0.2749208862291144,0.0913688770041481,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,2,0,2007,10,4,40,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T047,41.868142,-87.696269,2,0,2007,10,4,40,0.26857870080295365,0.09926355083815493,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T051,41.846283,-87.656913,3,0,2007,10,4,40,0.31359333165423264,0.11258586793198491,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T051,41.846283,-87.656913,1,0,2007,10,4,40,0.31359333165423264,0.11258586793198491,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,8,0,2007,10,4,40,0.39497467864661817,0.12233681691133733,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T085,41.721474,-87.648064,1,0,2007,10,4,40,0.39497467864661817,0.12233681691133733,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T088,41.869107,-87.69629300000004,3,0,2007,10,4,40,0.2681030609634733,0.10005020388782203,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T088,41.869107,-87.69629300000004,5,0,2007,10,4,40,0.2681030609634733,0.10005020388782203,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T161,41.719059,-87.675088,7,0,2007,10,4,40,0.3777062816859155,0.10196348966663954,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T161,41.719059,-87.675088,3,0,2007,10,4,40,0.3777062816859155,0.10196348966663954,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T219,41.966987,-87.674677,5,0,2007,10,4,40,0.259837450145282,0.19681245005842368,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX RESTUANS,T219,41.966987,-87.674677,1,0,2007,10,4,40,0.259837450145282,0.19681245005842368,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T219,41.966987,-87.674677,3,0,2007,10,4,40,0.259837450145282,0.19681245005842368,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,53,0,2007,10,4,40,0.1640033767579295,0.14170337888702442,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T013,41.923738,-87.785288,37,0,2007,10,4,40,0.1640033767579295,0.14170337888702442,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T014,41.970248,-87.787992,9,0,2007,10,4,40,0.14710534173850112,0.18773052380473265,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T014,41.970248,-87.787992,19,0,2007,10,4,40,0.14710534173850112,0.18773052380473265,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,3,0,2007,10,4,40,0.236473089048214,0.11857874111323849,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T030,41.89923,-87.716788,3,0,2007,10,4,40,0.236473089048214,0.11857874111323849,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T084,41.692555,-87.598865,9,0,2007,10,4,40,0.4506874485161546,0.17939424809619173,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T084,41.692555,-87.598865,3,0,2007,10,4,40,0.4506874485161546,0.17939424809619173,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,15,0,2007,10,4,40,0.14859387745127103,0.16001678791926524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T144,41.94016,-87.794896,10,0,2007,10,4,40,0.14859387745127103,0.16001678791926524,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000002,14,0,2007,10,4,40,0.26145338646303806,0.13323424219395,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T160,41.903002,-87.68826700000002,3,0,2007,10,4,40,0.26145338646303806,0.13323424219395,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T005,41.942114,-87.776385,2,0,2007,10,4,40,0.16530331884448288,0.15800699105102584,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T017,41.960616,-87.777189,1,0,2007,10,4,40,0.1595597918555915,0.17642344848970815,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T044,41.883284,-87.705085,1,0,2007,10,4,40,0.25382220525596905,0.10800552708542388,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T095,41.704336,-87.70373599999998,1,0,2007,10,4,40,0.37019932818957557,0.09486001577061988,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T004,41.96272800000001,-87.748367,8,0,2007,10,4,40,0.18743219220027524,0.17676533787200463,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T035,41.836644,-87.677737,3,0,2007,10,4,40,0.30039277938227177,0.08988775169621345,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T035,41.836644,-87.677737,14,0,2007,10,4,40,0.30039277938227177,0.08988775169621345,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T036,41.837085,-87.729384,2,0,2007,10,4,40,0.25767542118138287,0.0558673489705751,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T036,41.837085,-87.729384,3,0,2007,10,4,40,0.25767542118138287,0.0558673489705751,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,33,0,2007,10,4,40,0.22240205067625157,0.1283351009856623,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T039,41.911824,-87.726737,7,0,2007,10,4,40,0.22240205067625157,0.1283351009856623,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T060,41.823065,-87.67837800000002,3,0,2007,10,4,40,0.3072360771605294,0.08242580365999314,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,8,0,2007,10,4,40,0.319148404116338,0.07412381432441109,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T061,41.801179,-87.679447,2,0,2007,10,4,40,0.319148404116338,0.07412381432441109,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188000000002,5,0,2007,10,4,40,0.2943334292413845,0.04274100570877759,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T062,41.800737,-87.71188000000002,12,1,2007,10,4,40,0.2943334292413845,0.04274100570877759,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX SALINARIUS,T062,41.800737,-87.71188000000002,1,0,2007,10,4,40,0.2943334292413845,0.04274100570877759,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007-10-04,CULEX TERRITANS,T062,41.800737,-87.71188000000002,1,0,2007,10,4,40,0.2943334292413845,0.04274100570877759,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2007-10-04,CULEX PIPIENS/RESTUANS,T065,41.778297,-87.752411,13,0,2007,10,4,40,0.28208611651409277,0.007713956831613056,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T065,41.778297,-87.752411,29,0,2007,10,4,40,0.28208611651409277,0.007713956831613056,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX TERRITANS,T065,41.778297,-87.752411,3,0,2007,10,4,40,0.28208611651409277,0.007713956831613056,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2007-10-04,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,31,0,2007,10,4,40,0.32056066166796615,0.05101011477148295,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX RESTUANS,T066,41.77166,-87.703047,1,0,2007,10,4,40,0.32056066166796615,0.05101011477148295,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T066,41.77166,-87.703047,30,0,2007,10,4,40,0.32056066166796615,0.05101011477148295,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX TERRITANS,T066,41.77166,-87.703047,1,0,2007,10,4,40,0.32056066166796615,0.05101011477148295,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2007-10-04,CULEX PIPIENS/RESTUANS,T067,41.759346,-87.745602,11,0,2007,10,4,40,0.3010827429793994,0.02741113131557884,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T067,41.759346,-87.745602,3,0,2007,10,4,40,0.3010827429793994,0.02741113131557884,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,7,0,2007,10,4,40,0.34065734946571347,0.07543574580396446,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T069,41.768388,-87.678649,8,0,2007,10,4,40,0.34065734946571347,0.07543574580396446,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T070,41.797616,-87.797894,4,0,2007,10,4,40,0.23919463767401195,0.04734121557375027,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T070,41.797616,-87.797894,2,0,2007,10,4,40,0.23919463767401195,0.04734121557375027,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T071,41.781416,-87.77653199999996,4,0,2007,10,4,40,0.2647647258983217,0.02495660393559791,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T071,41.781416,-87.77653199999996,3,0,2007,10,4,40,0.2647647258983217,0.02495660393559791,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,7,0,2007,10,4,40,0.3993648465063004,0.15165985172417096,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T073,41.773215,-87.60088,3,0,2007,10,4,40,0.3993648465063004,0.15165985172417096,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.66634300000004,2,0,2007,10,4,40,0.3175685547169012,0.09312357888844348,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T074,41.822536,-87.66634300000004,2,0,2007,10,4,40,0.3175685547169012,0.09312357888844348,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T075,41.799282,-87.585487,1,0,2007,10,4,40,0.3988368346742866,0.16704188305032416,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX RESTUANS,T075,41.799282,-87.585487,1,0,2007,10,4,40,0.3988368346742866,0.16704188305032416,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T075,41.799282,-87.585487,4,0,2007,10,4,40,0.3988368346742866,0.16704188305032416,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T077,41.778748,-87.586427,1,0,2007,10,4,40,0.4085067586136162,0.16573174057192036,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,4,0,2007,10,4,40,0.4351214510053546,0.19014450064358657,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX RESTUANS,T079,41.766202,-87.562889,1,0,2007,10,4,40,0.4351214510053546,0.19014450064358657,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T079,41.766202,-87.562889,4,0,2007,10,4,40,0.4351214510053546,0.19014450064358657,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,15,0,2007,10,4,40,0.4002568563560194,0.14256185696040602,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.62779599999998,1,0,2007,10,4,40,0.35103174263878006,0.12920027995327593,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T081,41.821582,-87.62779599999998,7,0,2007,10,4,40,0.35103174263878006,0.12920027995327593,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T082,41.803423,-87.642984,5,0,2007,10,4,40,0.3475788071574605,0.1103994981193273,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T082,41.803423,-87.642984,6,0,2007,10,4,40,0.3475788071574605,0.1103994981193273,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,6,0,2007,10,4,40,0.2775330595676895,0.019796190365818773,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T114,41.798697,-87.736812,17,0,2007,10,4,40,0.2775330595676895,0.019796190365818773,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX TERRITANS,T114,41.798697,-87.736812,4,0,2007,10,4,40,0.2775330595676895,0.019796190365818773,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2007-10-04,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,23,0,2007,10,4,40,0.26764003001233233,0.0286699784617996,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T155,41.776156,-87.778927,27,0,2007,10,4,40,0.26764003001233233,0.0286699784617996,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,10,0,2007,10,4,40,0.2670486612979,0.047081902053752775,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T063,41.82561,-87.726549,2,0,2007,10,4,40,0.2670486612979,0.047081902053752775,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX RESTUANS,T097,41.644612,-87.60449799999998,1,0,2007,10,4,40,0.48029711070129866,0.2043218210275271,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T097,41.644612,-87.60449799999998,2,0,2007,10,4,40,0.48029711070129866,0.2043218210275271,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T100,41.717753,-87.531657,2,0,2007,10,4,40,0.4877930941065142,0.23067009051456977,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T100,41.717753,-87.531657,12,0,2007,10,4,40,0.4877930941065142,0.23067009051456977,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,2,0,2007,10,4,40,0.40886727729179145,0.15094052616841677,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T102,41.750498,-87.605294,10,0,2007,10,4,40,0.40886727729179145,0.15094052616841677,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T103,41.702724,-87.536497,15,0,2007,10,4,40,0.4925849055594419,0.23103340707568437,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T103,41.702724,-87.536497,11,0,2007,10,4,40,0.4925849055594419,0.23103340707568437,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS/RESTUANS,T156,41.772846,-87.740029,5,0,2007,10,4,40,0.2942621391837528,0.017785740271344497,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T156,41.772846,-87.740029,8,1,2007,10,4,40,0.2942621391837528,0.017785740271344497,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,CULEX PIPIENS,T157,41.825902,-87.667827,2,0,2007,10,4,40,0.31450095951046264,0.09315183054024546,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-09,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,55,0,2007,10,9,41,0.46303600454824306,0.1892694626927385,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-09,CULEX PIPIENS,T115,41.673408,-87.599862,104,0,2007,10,9,41,0.46303600454824306,0.1892694626927385,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-09,CULEX PIPIENS/RESTUANS,T138,41.72646500000001,-87.585413,9,0,2007,10,9,41,0.43923543663278736,0.1769057511614485,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-09,CULEX PIPIENS,T138,41.72646500000001,-87.585413,23,0,2007,10,9,41,0.43923543663278736,0.1769057511614485,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-09,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,7,0,2007,10,9,41,0.4896358655041544,0.2205926127230871,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-09,CULEX PIPIENS,T200,41.678618,-87.559308,18,0,2007,10,9,41,0.4896358655041544,0.2205926127230871,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-09,CULEX PIPIENS,T206,41.737052,-87.54306700000002,4,0,2007,10,9,41,0.46753065695522866,0.2145900864275635,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-09,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,18,0,2007,10,9,41,0.4626159394681553,0.21036144953388572,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007-10-09,CULEX PIPIENS,T209,41.740641,-87.546587,19,0,2007,10,9,41,0.4626159394681553,0.21036144953388572,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007-10-09,CULEX TERRITANS,T209,41.740641,-87.546587,3,0,2007,10,9,41,0.4626159394681553,0.21036144953388572,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2007-10-09,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,34,0,2007,10,9,41,0.50682970130016,0.24091378150699702,0.0,0.0,1.0,0.0,0.0,0.0,0.0
