Date,Heat,Cool,Depart,week_of_year,DarkHours,Tavg_Rol7,DewPoint_Rol7,WetBulb_Rol7,RelHumidity_Rol7,AvgSpeed_Rol7
2008-10-23,15.0,0.0,1,43,13.250000000000002,48.07142857142857,37.214285714285715,43.57142857142857,0.6685101671777282,11.135714285714286
2008-10-24,15.0,0.0,0,43,13.283333333333333,46.785714285714285,35.07142857142857,41.92857142857143,0.6429232457836048,12.085714285714287
2008-10-25,17.0,0.0,0,43,13.333333333333336,45.57142857142857,33.214285714285715,40.57142857142857,0.6261003496524074,12.321428571428571
2008-10-26,18.5,0.0,-1,43,13.383333333333335,45.07142857142857,32.5,39.785714285714285,0.6210873455399126,11.364285714285716
2008-10-27,24.5,0.0,-8,44,13.416666666666664,44.785714285714285,32.0,39.42857142857143,0.6159166983613497,11.164285714285713
2008-10-28,26.5,0.0,-9,44,13.466666666666665,46.142857142857146,32.285714285714285,40.0,0.5890000945008759,11.328571428571431
2008-10-29,23.0,0.0,-5,44,13.500000000000002,47.0,32.357142857142854,40.42857142857143,0.5692477410753355,10.72857142857143
2008-10-30,17.0,0.0,1,44,13.550000000000004,48.214285714285715,32.42857142857143,41.07142857142857,0.5476905544732428,9.478571428571428
2008-10-31,5.5,0.0,13,44,13.600000000000001,50.642857142857146,33.42857142857143,42.857142857142854,0.5224160593866923,8.15
2009-05-01,11.0,0.0,0,18,9.983333333333338,53.5,35.142857142857146,44.92857142857143,0.5045950338613109,7.778571428571429
2009-05-02,10.0,0.0,1,18,9.950000000000001,56.214285714285715,37.42857142857143,47.214285714285715,0.5007002766967168,7.75
2009-05-03,7.5,0.0,3,18,9.916666666666664,58.57142857142857,40.214285714285715,49.285714285714285,0.5162490779073732,7.428571428571429
2009-05-04,6.5,0.0,3,19,9.866666666666667,59.642857142857146,41.142857142857146,50.214285714285715,0.5160411850460485,7.728571428571428
2009-05-05,4.0,0.0,5,19,9.833333333333329,61.285714285714285,43.0,51.785714285714285,0.5265508658372748,7.371428571428572
2009-05-06,1.0,0.5,8,19,9.783333333333331,61.285714285714285,44.5,52.214285714285715,0.5596790968233167,7.685714285714285
2009-05-07,0.0,2.0,12,19,9.750000000000004,60.857142857142854,45.214285714285715,52.07142857142857,0.5814323706745005,8.235714285714286
2009-05-08,0.0,0.5,9,19,9.7,59.714285714285715,45.142857142857146,51.57142857142857,0.5997871191939925,7.742857142857142
2009-05-09,10.0,0.0,-1,19,9.666666666666668,59.07142857142857,44.07142857142857,51.07142857142857,0.5909201331421173,8.257142857142858
2009-05-10,10.5,0.0,-2,19,9.633333333333333,58.785714285714285,44.92857142857143,51.57142857142857,0.6239730082045031,9.392857142857142
2009-05-11,14.5,0.0,-7,20,9.600000000000001,58.0,43.714285714285715,50.857142857142854,0.6117439919261874,9.571428571428571
2009-05-12,8.5,0.0,-2,20,9.566666666666663,56.92857142857143,43.357142857142854,50.285714285714285,0.6294540959915091,9.75
2009-05-13,2.5,0.0,4,20,9.533333333333335,56.857142857142854,42.857142857142854,50.42857142857143,0.618363704601833,9.87857142857143
2009-05-14,3.5,0.0,3,20,9.5,56.285714285714285,41.142857142857146,49.785714285714285,0.5950174155871206,9.542857142857143
2009-05-15,7.0,0.0,-1,20,9.466666666666669,56.857142857142854,40.714285714285715,49.92857142857143,0.5768524353693671,10.278571428571428
2009-05-16,10.5,0.0,-5,20,9.43333333333333,58.285714285714285,42.214285714285715,51.0,0.5810617021525035,10.785714285714286
2009-05-17,14.5,0.0,-8,20,9.400000000000002,59.785714285714285,40.285714285714285,50.714285714285715,0.5074747848108058,10.464285714285714
2009-05-18,10.5,0.0,-7,21,9.366666666666667,61.357142857142854,40.92857142857143,51.642857142857146,0.49374511033580865,10.585714285714285
2009-05-19,0.0,1.5,6,21,9.333333333333337,61.92857142857143,40.214285714285715,51.5,0.4598983030960125,11.064285714285715
2009-05-20,0.0,8.0,12,21,9.3,63.57142857142857,41.642857142857146,52.642857142857146,0.4593197535892429,10.085714285714285
2009-05-21,0.0,7.5,11,21,9.266666666666666,65.35714285714286,44.357142857142854,54.285714285714285,0.48085756578888755,10.735714285714286
2009-05-22,3.0,0.0,0,21,9.233333333333334,66.21428571428571,46.214285714285715,55.285714285714285,0.5021766287271278,10.799999999999999
2009-05-23,0.0,1.0,4,21,9.216666666666665,66.0,47.5,55.57142857142857,0.5342237835095778,9.971428571428572
2009-05-24,2.0,0.0,1,21,9.183333333333335,64.92857142857143,49.714285714285715,56.214285714285715,0.6047451906656794,9.171428571428573
2009-05-25,4.5,0.0,-1,22,9.149999999999999,63.0,50.07142857142857,55.5,0.6525550171521751,8.65
2009-05-26,0.5,0.5,2,22,9.11666666666667,63.285714285714285,50.42857142857143,55.714285714285715,0.6550843046791597,8.107142857142856
2009-05-27,0.5,1.0,2,22,9.100000000000001,63.214285714285715,49.785714285714285,55.285714285714285,0.6423746425072251,8.264285714285714
2009-05-28,6.0,0.0,-5,22,9.083333333333334,62.785714285714285,49.142857142857146,54.92857142857143,0.6366161734900438,7.485714285714286
2009-05-29,1.5,0.5,-2,22,9.066666666666665,63.5,50.42857142857143,55.714285714285715,0.6530197761470043,7.542857142857143
2009-05-30,0.0,0.5,1,22,9.033333333333333,62.07142857142857,49.57142857142857,54.857142857142854,0.664570213857317,7.728571428571428
2009-05-31,5.0,0.0,-5,22,9.016666666666664,60.285714285714285,46.785714285714285,52.785714285714285,0.6300835420827131,8.2
2009-06-01,0.0,0.5,1,23,8.983333333333334,59.92857142857143,44.857142857142854,52.0,0.589939640745682,7.9071428571428575
2009-06-02,10.0,0.0,-10,23,8.983333333333334,59.785714285714285,44.07142857142857,51.857142857142854,0.5754884992226664,7.921428571428572
2009-06-03,12.0,0.0,-12,23,8.95,58.857142857142854,44.142857142857146,51.42857142857143,0.595763438583207,8.028571428571428
2009-06-04,8.5,0.0,-9,23,8.933333333333337,59.42857142857143,45.785714285714285,52.42857142857143,0.6237616292821162,8.292857142857143
2009-06-05,2.0,0.0,-3,23,8.9,59.714285714285715,46.785714285714285,53.357142857142854,0.646492457406983,8.157142857142857
2009-06-06,6.0,0.0,-9,23,8.9,60.642857142857146,47.714285714285715,54.142857142857146,0.6494926855830373,7.942857142857142
2009-06-07,1.0,0.0,-3,23,8.883333333333335,61.785714285714285,49.142857142857146,55.142857142857146,0.6598841801616994,7.642857142857143
2009-06-08,0.0,2.5,0,24,8.866666666666665,62.0,51.214285714285715,55.92857142857143,0.7087276634355145,8.142857142857142
2009-06-09,3.5,0.0,-5,24,8.849999999999998,61.785714285714285,52.0,56.07142857142857,0.7310085702193722,8.042857142857143
2009-06-10,4.0,0.0,-6,24,8.833333333333329,62.07142857142857,52.714285714285715,56.57142857142857,0.7437336483344313,8.0
2009-06-11,7.0,0.0,-8,24,8.833333333333329,62.142857142857146,52.07142857142857,56.42857142857143,0.7254063512672683,7.707142857142857
2009-06-12,3.5,0.0,-6,24,8.816666666666666,62.214285714285715,50.42857142857143,55.57142857142857,0.6799943997760806,7.3428571428571425
2009-06-13,4.0,0.0,-7,24,8.816666666666666,62.92857142857143,50.857142857142854,56.214285714285715,0.6741616145563134,7.935714285714285
2009-06-14,0.5,0.0,-4,24,8.799999999999997,63.785714285714285,52.285714285714285,57.42857142857143,0.6944459324345004,7.578571428571429
2009-06-15,0.0,3.0,-1,25,8.799999999999997,65.71428571428571,53.92857142857143,59.285714285714285,0.6930990271056492,7.178571428571429
2009-06-16,0.0,1.5,-4,25,8.783333333333335,67.85714285714286,56.57142857142857,61.357142857142854,0.7165645326677309,7.864285714285715
2009-06-17,0.0,2.0,-3,25,8.783333333333335,70.35714285714286,58.5,63.5,0.7105752099339055,8.071428571428573
2009-06-18,0.0,6.5,1,25,8.783333333333335,72.28571428571429,60.57142857142857,65.14285714285714,0.7213743457702639,7.85
2009-06-19,0.0,11.5,6,25,8.766666666666666,73.92857142857143,63.142857142857146,67.0,0.7506140283742969,7.757142857142858
2009-06-20,0.0,13.5,8,25,8.766666666666666,76.35714285714286,64.92857142857143,68.78571428571429,0.7435482807337058,6.721428571428572
2009-06-21,0.0,13.0,7,25,8.766666666666666,78.78571428571429,66.14285714285714,70.28571428571429,0.7195751511353048,6.521428571428571
2009-06-22,0.0,14.5,9,26,8.766666666666667,80.71428571428571,66.85714285714286,71.14285714285714,0.6938211346726418,6.221428571428572
2009-06-23,0.0,18.5,13,26,8.766666666666667,81.0,65.85714285714286,70.78571428571429,0.6598274997508344,5.8
2009-06-24,0.0,19.0,14,26,8.766666666666667,80.85714285714286,65.21428571428571,70.35714285714286,0.6464024377015694,5.557142857142857
2009-06-25,0.0,20.0,14,26,8.766666666666667,80.5,63.714285714285715,69.42857142857143,0.6194201533757401,7.042857142857144
2009-06-26,0.0,13.5,7,26,8.783333333333335,79.28571428571429,61.857142857142854,68.0,0.5978007877977128,8.042857142857143
2009-06-27,0.0,12.5,5,26,8.783333333333335,76.5,59.642857142857146,65.78571428571429,0.6014987690315114,8.714285714285714
2009-06-28,0.0,10.5,4,26,8.8,73.21428571428571,57.5,63.42857142857143,0.6197560710733898,9.142857142857142
2009-06-29,0.0,6.0,-1,27,8.8,70.57142857142857,55.5,61.57142857142857,0.6253440877835355,9.635714285714286
2009-06-30,1.0,0.0,-9,27,8.8,69.5,54.857142857142854,60.857142857142854,0.6314421501982698,9.357142857142858
2009-07-01,4.0,0.0,-11,27,8.816666666666668,67.71428571428571,54.5,60.07142857142857,0.664180892970709,8.97857142857143
2009-07-02,0.0,1.5,-6,27,8.816666666666668,67.0,55.285714285714285,60.285714285714285,0.6962328121818973,7.321428571428571
2009-07-03,0.0,6.0,-1,27,8.833333333333334,67.35714285714286,55.285714285714285,60.5,0.6896084962115685,6.357142857142857
2009-07-04,0.5,0.5,-8,27,8.866666666666667,68.14285714285714,55.5,60.92857142857143,0.6773978293412011,6.1499999999999995
2009-07-05,0.0,5.5,-3,27,8.866666666666667,68.57142857142857,55.857142857142854,61.285714285714285,0.676785709618837,6.028571428571429
2009-07-06,0.0,8.5,1,28,8.883333333333333,69.14285714285714,56.285714285714285,61.785714285714285,0.6751092955127993,5.871428571428571
2009-07-07,0.0,4.5,-4,28,8.883333333333333,69.64285714285714,57.5,62.57142857142857,0.6970378403405918,5.671428571428571
2009-07-08,1.0,0.0,-10,28,8.91666666666667,71.14285714285714,57.714285714285715,63.214285714285715,0.6665955435685833,6.107142857142857
2009-07-09,0.0,5.5,-4,28,8.933333333333337,71.14285714285714,56.57142857142857,62.714285714285715,0.6393120559314036,6.528571428571428
2009-07-10,0.0,9.5,0,28,8.933333333333337,70.78571428571429,55.57142857142857,62.07142857142857,0.6259352866290752,6.521428571428571
2009-07-11,0.0,10.5,1,28,8.966666666666665,70.78571428571429,54.92857142857143,61.92857142857143,0.6114519330219094,6.571428571428571
2009-07-12,0.0,5.5,-3,28,8.98333333333333,72.5,55.857142857142854,63.07142857142857,0.5960351173279487,7.414285714285713
2009-07-13,0.0,6.0,-3,29,9.016666666666667,72.85714285714286,55.714285714285715,62.92857142857143,0.5848177339769817,7.9071428571428575
2009-07-14,0.0,4.5,-5,29,9.016666666666667,71.35714285714286,53.857142857142854,61.357142857142854,0.568477685578957,8.742857142857144
2009-07-15,0.0,11.0,1,29,9.049999999999997,69.92857142857143,52.785714285714285,60.142857142857146,0.5721063402456643,8.792857142857143
2009-07-16,0.0,8.0,-2,29,9.083333333333332,69.21428571428571,53.07142857142857,59.92857142857143,0.5928395695191873,8.628571428571428
2009-07-17,1.0,0.0,-10,29,9.099999999999998,68.64285714285714,54.285714285714285,60.285714285714285,0.6306605734752003,8.542857142857143
2009-07-18,0.0,0.5,-9,29,9.133333333333336,68.85714285714286,55.214285714285715,60.714285714285715,0.6477168258399797,8.321428571428571
2009-07-19,0.5,1.0,-10,29,9.166666666666668,68.28571428571429,54.92857142857143,60.285714285714285,0.6530557464229094,7.228571428571429
2009-07-20,0.0,2.0,-8,30,9.166666666666668,68.07142857142857,55.285714285714285,60.42857142857143,0.6667881207234265,6.507142857142857
2009-07-21,0.0,6.0,-5,30,9.200000000000003,69.28571428571429,56.42857142857143,61.57142857142857,0.6694503470887103,6.378571428571427
2009-07-22,0.0,7.0,-3,30,9.23333333333333,70.5,57.357142857142854,62.57142857142857,0.6667270734411249,6.8999999999999995
2009-07-23,0.0,6.5,-2,30,9.26666666666667,71.57142857142857,58.214285714285715,63.42857142857143,0.6651849171611923,7.571428571428571
2009-07-24,0.0,7.5,-2,30,9.299999999999997,72.64285714285714,59.0,64.28571428571429,0.6617096390765631,8.121428571428572
2009-07-25,0.0,9.0,0,30,9.333333333333332,73.35714285714286,59.642857142857146,64.85714285714286,0.6627518378968339,8.378571428571428
2009-07-26,0.0,8.0,-1,30,9.349999999999998,73.42857142857143,58.42857142857143,64.28571428571429,0.6325974838578795,8.614285714285714
2009-07-27,0.0,9.5,0,31,9.383333333333333,73.35714285714286,58.142857142857146,64.14285714285714,0.6266060435335119,8.671428571428573
2009-07-28,0.0,11.0,1,31,9.416666666666668,73.14285714285714,57.42857142857143,63.714285714285715,0.6131952964117389,8.285714285714286
2009-07-29,0.0,7.5,-2,31,9.450000000000003,72.35714285714286,57.5,63.42857142857143,0.633525217364847,8.235714285714286
2009-07-30,0.0,6.0,-5,31,9.48333333333333,71.71428571428571,56.5,62.642857142857146,0.6226128328087513,8.235714285714286
2009-07-31,0.0,6.0,-4,31,9.51666666666667,72.0,56.42857142857143,62.57142857142857,0.6146287347526833,8.52142857142857
2009-08-01,0.0,3.5,-5,31,9.566666666666666,72.14285714285714,56.57142857142857,62.714285714285715,0.6152361501958241,8.257142857142856
2009-08-02,0.0,3.5,-5,31,9.599999999999998,72.0,57.07142857142857,63.0,0.6285942368694044,7.942857142857143
2009-08-03,0.0,11.5,3,32,9.633333333333335,72.07142857142857,56.214285714285715,62.642857142857146,0.6076907852429173,7.878571428571429
2009-08-04,0.0,12.0,3,32,9.666666666666671,71.92857142857143,56.857142857142854,62.857142857142854,0.6276029439455135,7.950000000000001
2009-08-05,0.0,6.5,-3,32,9.7,73.42857142857143,58.42857142857143,64.35714285714286,0.6372334357667027,8.27142857142857
2009-08-06,0.0,6.5,-2,32,9.733333333333334,75.71428571428571,61.285714285714285,66.57142857142857,0.6616955199736576,8.785714285714286
2009-08-07,0.0,5.0,-4,32,9.783333333333333,76.0,62.0,67.07142857142857,0.6742284968749007,8.242857142857142
2009-08-08,0.0,14.0,6,32,9.816666666666666,75.35714285714286,61.92857142857143,66.85714285714286,0.6870903482641663,8.578571428571427
2009-08-09,0.0,19.5,11,32,9.850000000000001,75.5,62.0,66.92857142857143,0.6859404229631922,8.8
2009-08-10,0.0,13.5,5,33,9.9,75.85714285714286,62.57142857142857,67.35714285714286,0.6915563850276747,8.578571428571427
2009-08-11,0.0,7.5,-1,33,9.933333333333332,76.85714285714286,62.57142857142857,67.78571428571429,0.6698656687479027,8.378571428571428
2009-08-12,0.0,7.5,-1,33,9.966666666666669,76.85714285714286,61.285714285714285,67.0,0.634219728927483,7.75
2009-08-13,0.0,9.0,0,33,10.01666666666667,76.21428571428571,60.714285714285715,66.42857142857143,0.6329324396032189,7.3999999999999995
2009-08-14,0.0,12.0,4,33,10.049999999999999,76.0,61.07142857142857,66.57142857142857,0.6491265640322046,7.200000000000001
2009-08-15,0.0,14.0,6,33,10.083333333333336,76.28571428571429,60.857142857142854,66.5,0.636597111063199,7.178571428571429
2009-08-16,0.0,15.0,7,33,10.133333333333333,76.21428571428571,61.642857142857146,66.92857142857143,0.6586367956167091,7.464285714285714
2009-08-17,0.0,12.0,5,34,10.166666666666664,75.85714285714286,62.5,67.21428571428571,0.6880820140354617,8.707142857142857
2009-08-18,0.0,9.5,2,34,10.216666666666669,74.35714285714286,62.357142857142854,66.5,0.7184320580424407,9.542857142857143
2009-08-19,0.0,7.0,0,34,10.25,72.14285714285714,61.07142857142857,64.92857142857143,0.733437960844487,9.700000000000001
2009-08-20,0.0,6.5,0,34,10.299999999999997,70.07142857142857,59.142857142857146,63.214285714285715,0.7284820045862757,9.25
2009-08-21,0.0,1.5,-5,34,10.333333333333332,68.71428571428571,57.5,61.92857142857143,0.7135070684723116,9.071428571428571
2009-08-22,1.5,0.0,-8,34,10.383333333333335,68.28571428571429,57.642857142857146,61.857142857142854,0.7275080394185844,9.171428571428573
2009-08-23,0.0,0.5,-6,34,10.43333333333333,67.71428571428571,57.92857142857143,61.714285714285715,0.75280413920075,9.042857142857143
2009-08-24,0.0,2.5,-4,35,10.483333333333334,66.71428571428571,57.857142857142854,61.285714285714285,0.7791579078232843,8.721428571428572
2009-08-25,0.0,6.5,1,35,10.516666666666664,66.5,58.285714285714285,61.5,0.8002072645018617,7.807142857142857
2009-08-26,0.0,3.0,-2,35,10.566666666666666,66.42857142857143,58.214285714285715,61.5,0.7999632371418485,8.028571428571428
2009-08-27,0.5,0.0,-6,35,10.616666666666664,65.5,57.214285714285715,60.642857142857146,0.7949834010308267,8.442857142857143
2009-08-28,0.5,0.5,-6,35,10.65,64.21428571428571,55.42857142857143,59.285714285714285,0.7777525458475087,8.585714285714285
2009-08-29,2.0,0.0,-7,35,10.699999999999998,62.642857142857146,53.57142857142857,57.714285714285715,0.763971998398647,7.807142857142858
2009-08-30,6.0,0.0,-11,35,10.733333333333334,61.857142857142854,51.785714285714285,56.5,0.7294697770991422,7.371428571428572
2009-08-31,6.5,0.0,-10,36,10.783333333333335,62.07142857142857,50.92857142857143,56.142857142857146,0.6958140336861052,6.742857142857142
2009-09-01,4.5,0.0,-8,36,10.833333333333334,62.214285714285715,50.0,55.714285714285715,0.6618236268388215,6.557142857142857
2009-09-02,2.5,0.0,-6,36,10.866666666666664,62.785714285714285,50.785714285714285,56.42857142857143,0.6700439390637306,5.714285714285715
2009-09-03,0.0,1.0,-2,36,10.916666666666668,64.42857142857143,52.5,58.0,0.6778198393760949,5.1499999999999995
2009-09-04,0.0,1.0,-3,36,10.96666666666667,65.92857142857143,54.642857142857146,59.5,0.7001022965872135,5.014285714285714
2009-09-05,0.0,2.0,-1,36,10.999999999999998,67.21428571428571,56.5,60.92857142857143,0.7213918945461091,5.614285714285714
2009-09-06,0.0,5.5,2,36,11.049999999999997,68.64285714285714,58.285714285714285,62.285714285714285,0.7373855810018716,5.978571428571429
2009-09-07,0.0,4.0,1,37,11.099999999999998,69.64285714285714,59.357142857142854,63.142857142857146,0.7435374378034585,6.135714285714285
2009-09-08,0.0,4.5,3,37,11.150000000000004,70.35714285714286,60.0,63.714285714285715,0.7443556944214278,6.4071428571428575
2009-09-09,0.0,7.5,6,37,11.183333333333334,70.71428571428571,60.5,64.0,0.7502143222909284,6.278571428571429
2009-09-10,0.0,8.0,7,37,11.23333333333333,70.42857142857143,59.857142857142854,63.57142857142857,0.7394882762255665,5.942857142857143
2009-09-11,0.0,6.0,6,37,11.283333333333331,70.78571428571429,59.357142857142854,63.42857142857143,0.717921110698542,5.507142857142858
2009-09-12,0.0,4.5,4,37,11.316666666666668,71.28571428571429,59.0,63.357142857142854,0.6955409367268856,5.450000000000001
2009-09-13,0.0,3.5,4,37,11.366666666666667,70.35714285714286,57.714285714285715,62.5,0.6812758924248902,6.214285714285714
2009-09-14,0.0,6.5,7,38,11.416666666666664,68.78571428571429,56.214285714285715,61.214285714285715,0.6771012146552019,5.892857142857144
2009-09-15,0.0,8.0,9,38,11.466666666666665,68.0,55.642857142857146,60.57142857142857,0.6800587711057714,5.95
2009-09-16,0.0,1.0,1,38,11.533333333333331,67.57142857142857,54.857142857142854,60.0,0.6677664027301633,6.121428571428572
2009-09-17,3.0,0.0,-3,38,11.583333333333336,66.85714285714286,55.07142857142857,59.92857142857143,0.6916888014629096,6.692857142857143
2009-09-18,0.0,0.5,1,38,11.650000000000002,65.92857142857143,55.642857142857146,59.92857142857143,0.7316161248005913,7.071428571428571
2009-09-19,0.0,1.5,3,38,11.683333333333334,65.35714285714286,56.57142857142857,60.42857142857143,0.7760284543827447,7.107142857142857
2009-09-20,1.5,0.0,2,38,11.73333333333333,65.78571428571429,57.785714285714285,61.07142857142857,0.8019267384571132,5.957142857142857
2009-09-21,0.5,0.5,2,39,11.783333333333331,66.71428571428571,59.357142857142854,62.214285714285715,0.8260160339218858,5.921428571428571
2009-09-22,0.0,4.0,6,39,11.833333333333336,66.64285714285714,59.642857142857146,62.357142857142854,0.8365498476873413,5.957142857142857
2009-09-23,0.0,4.0,8,39,11.866666666666667,65.92857142857143,59.785714285714285,62.285714285714285,0.8604014873502047,5.778571428571429
2009-09-24,0.0,3.5,8,39,11.916666666666664,65.85714285714286,59.357142857142854,61.92857142857143,0.849199930216477,6.1499999999999995
2009-09-25,0.0,0.0,4,39,11.966666666666665,64.64285714285714,56.857142857142854,60.142857142857146,0.8078365413292675,8.35
2009-09-26,3.5,0.0,2,39,12.016666666666662,62.42857142857143,53.57142857142857,57.42857142857143,0.7655437183876455,8.742857142857144
2009-09-27,2.0,0.0,2,39,12.05,60.42857142857143,50.5,55.07142857142857,0.7276790238634145,9.107142857142858
2009-09-28,8.5,0.0,-3,40,12.099999999999998,57.92857142857143,48.142857142857146,52.857142857142854,0.7231167522113092,9.757142857142856
2009-09-29,11.5,0.0,-5,40,12.149999999999999,56.07142857142857,46.57142857142857,51.142857142857146,0.725937984994704,10.471428571428572
2009-09-30,10.0,0.0,-4,40,12.199999999999998,54.785714285714285,45.285714285714285,49.714285714285715,0.721513870787604,11.042857142857144
2009-10-01,14.0,0.0,-8,40,12.233333333333334,53.357142857142854,43.785714285714285,48.214285714285715,0.7152054868344626,10.907142857142857
2009-10-02,13.0,0.0,-6,40,12.283333333333331,52.785714285714285,43.785714285714285,47.92857142857143,0.7283754808178659,8.692857142857143
2009-10-03,12.5,0.0,-5,40,12.333333333333332,53.07142857142857,44.42857142857143,48.285714285714285,0.7390697874364415,9.371428571428572
2009-10-04,12.0,0.0,-4,40,12.383333333333336,52.785714285714285,44.142857142857146,48.07142857142857,0.7384311676876882,9.87857142857143
2009-10-05,12.5,0.0,-4,41,12.433333333333334,52.642857142857146,44.142857142857146,48.0,0.7429899096680064,9.321428571428571
2009-10-06,9.5,0.0,-1,41,12.483333333333333,51.785714285714285,43.785714285714285,47.642857142857146,0.7582637848595974,9.078571428571427
2009-10-07,12.0,0.0,-3,41,12.516666666666667,50.07142857142857,41.357142857142854,45.714285714285715,0.733679447148688,8.985714285714286
2009-10-08,15.0,0.0,-7,41,12.56666666666667,47.785714285714285,38.5,43.642857142857146,0.7161793730004364,8.364285714285714
2009-10-09,19.0,0.0,-9,41,12.616666666666667,46.785714285714285,37.5,42.714285714285715,0.714184004401295,8.178571428571427
2009-10-10,24.5,0.0,-15,41,12.649999999999997,44.785714285714285,35.42857142857143,41.0,0.7080883946523234,7.557142857142858
2009-10-11,28.0,0.0,-17,41,12.7,43.642857142857146,35.0,40.285714285714285,0.7245221703739624,7.685714285714285
2009-10-12,19.5,0.0,-9,42,12.750000000000004,42.642857142857146,33.857142857142854,39.07142857142857,0.7174821246378462,8.307142857142857
2009-10-13,23.5,0.0,-12,42,12.799999999999997,42.142857142857146,32.785714285714285,38.214285714285715,0.6970620389956576,8.028571428571428
2009-10-14,20.0,0.0,-8,42,12.849999999999998,42.785714285714285,33.285714285714285,38.785714285714285,0.6941364581920169,8.028571428571428
2009-10-15,22.0,0.0,-10,42,12.883333333333333,43.57142857142857,34.785714285714285,39.785714285714285,0.7127446730341204,8.264285714285714
2009-10-16,22.5,0.0,-10,42,12.933333333333334,44.92857142857143,35.57142857142857,40.714285714285715,0.7010646326224182,9.335714285714285
2009-10-17,20.0,0.0,-8,42,12.983333333333333,47.07142857142857,37.785714285714285,42.642857142857146,0.7075768954328961,8.721428571428572
2009-10-18,22.5,0.0,-9,42,13.01666666666667,49.57142857142857,39.92857142857143,44.714285714285715,0.7039522420481477,8.721428571428572
2009-10-19,10.0,0.0,4,43,13.066666666666666,51.07142857142857,41.42857142857143,46.214285714285715,0.7074613461767888,9.228571428571428
2009-10-20,8.5,0.0,5,43,13.116666666666665,52.5,43.357142857142854,47.785714285714285,0.7277320348824592,10.321428571428571
2009-10-21,2.5,0.0,12,43,13.166666666666664,52.357142857142854,43.857142857142854,47.92857142857143,0.7456454011139532,10.557142857142855
2009-10-22,11.5,0.0,3,43,13.199999999999996,53.92857142857143,45.42857142857143,49.214285714285715,0.7487156330272623,10.635714285714286
2009-10-23,12.5,0.0,3,43,13.250000000000002,53.57142857142857,46.42857142857143,49.5,0.7864499260491696,10.064285714285715
2009-10-24,21.0,0.0,-5,43,13.283333333333333,52.5,46.142857142857146,48.857142857142854,0.8090162924555282,10.121428571428572
2009-10-25,11.5,0.0,5,43,13.333333333333336,51.285714285714285,45.857142857142854,48.214285714285715,0.8335284855367122,9.02142857142857
2009-10-26,12.5,0.0,4,44,13.383333333333335,51.357142857142854,46.07142857142857,48.42857142857143,0.8387447742718501,8.871428571428572
2009-10-27,16.0,0.0,0,44,13.416666666666664,52.07142857142857,46.642857142857146,49.214285714285715,0.8359691388984298,9.135714285714284
2009-10-28,11.0,0.0,7,44,13.466666666666665,51.714285714285715,45.785714285714285,48.857142857142854,0.8211369188368655,9.571428571428571
2009-10-29,11.0,0.0,7,44,13.500000000000002,53.357142857142854,47.142857142857146,50.285714285714285,0.818217116316359,9.807142857142859
2009-10-30,7.5,0.0,11,44,13.550000000000004,54.57142857142857,47.785714285714285,51.285714285714285,0.8038479821882001,9.714285714285714
2009-10-31,23.5,0.0,-5,44,13.600000000000001,56.357142857142854,47.714285714285715,52.07142857142857,0.7557716184953492,10.099999999999998
2010-05-01,0.5,0.5,11,17,9.983333333333338,58.07142857142857,46.92857142857143,52.5,0.6976722878382902,11.492857142857144
2010-05-02,4.0,0.0,7,17,9.950000000000001,59.57142857142857,45.07142857142857,52.357142857142854,0.622540876582941,11.549999999999999
2010-05-03,3.5,0.0,7,18,9.916666666666664,59.142857142857146,43.0,50.92857142857143,0.5739845873534205,10.4
2010-05-04,0.0,1.0,11,18,9.866666666666667,60.714285714285715,45.142857142857146,52.42857142857143,0.5937305056197479,10.521428571428572
2010-05-05,0.5,0.0,9,18,9.833333333333329,58.0,42.5,49.92857142857143,0.5885202697479424,11.385714285714286
2010-05-06,10.5,0.0,0,18,9.783333333333331,56.07142857142857,39.214285714285715,47.642857142857146,0.550957114578271,11.335714285714285
2010-05-07,12.5,0.0,-3,18,9.750000000000004,54.5,37.07142857142857,46.07142857142857,0.5361965187357794,11.928571428571429
2010-05-08,19.0,0.0,-10,18,9.7,52.214285714285715,37.42857142857143,45.142857142857146,0.5976070363449848,11.464285714285714
2010-05-09,17.5,0.0,-8,18,9.666666666666668,50.0,38.57142857142857,44.5,0.6706811246387189,11.142857142857142
2010-05-10,14.5,0.0,-6,19,9.633333333333333,51.142857142857146,40.642857142857146,45.92857142857143,0.6982604263863518,11.607142857142858
2010-05-11,15.0,0.0,-9,19,9.600000000000001,51.857142857142854,40.285714285714285,46.214285714285715,0.6701935425392845,11.357142857142858
2010-05-12,16.0,0.0,-9,19,9.566666666666663,52.92857142857143,41.214285714285715,47.214285714285715,0.6686101382840695,10.114285714285714
2010-05-13,2.5,0.0,3,19,9.533333333333335,54.0,43.214285714285715,48.57142857142857,0.6916417937504067,10.778571428571428
2010-05-14,7.5,0.0,-1,19,9.5,54.642857142857146,45.0,49.5,0.7176189170462293,10.164285714285715
2010-05-15,11.5,0.0,-6,19,9.466666666666669,55.5,44.214285714285715,49.57142857142857,0.672956664511295,10.135714285714286
2010-05-16,10.0,0.0,-5,19,9.43333333333333,57.0,43.357142857142854,50.142857142857146,0.6150059881252502,9.657142857142857
2010-05-17,10.0,0.0,-5,20,9.400000000000002,56.857142857142854,42.714285714285715,50.0,0.6004629281187119,8.907142857142857
