Date,Latitude,Longitude,WnvPresent,week_of_year,dist_to_stat_1,dist_to_stat_2,infection_rate,"('high_rate',)","('north_high',)","('north_low',)","('south_high',)","('south_low',)"
2007-07-11,41.723195,-87.64997,0,28,0.39240787316898523,0.1198106377789568,0.000271333604666938,0.0,0.0,0.0,1.0,0.0
2007-07-11,41.723195,-87.64997,0,28,0.39240787316898523,0.1198106377789568,0.000271333604666938,0.0,0.0,0.0,1.0,0.0
2007-08-01,41.723195,-87.64997,0,31,0.39240787316898523,0.1198106377789568,0.001800720288115246,0.0,0.0,0.0,1.0,0.0
2007-08-01,41.723195,-87.64997,0,31,0.39240787316898523,0.1198106377789568,0.001800720288115246,0.0,0.0,0.0,1.0,0.0
2007-08-02,41.723195,-87.64997,0,31,0.39240787316898523,0.1198106377789568,0.001800720288115246,0.0,0.0,0.0,1.0,0.0
2007-08-07,41.723195,-87.64997,0,32,0.39240787316898523,0.1198106377789568,0.007453416149068323,0.0,0.0,0.0,1.0,0.0
2007-08-07,41.723195,-87.64997,0,32,0.39240787316898523,0.1198106377789568,0.007453416149068323,0.0,0.0,0.0,1.0,0.0
2007-08-15,41.723195,-87.64997,0,33,0.39240787316898523,0.1198106377789568,0.004125128910278446,0.0,0.0,0.0,1.0,0.0
2007-08-15,41.723195,-87.64997,0,33,0.39240787316898523,0.1198106377789568,0.004125128910278446,0.0,0.0,0.0,1.0,0.0
2007-08-21,41.723195,-87.64997,0,34,0.39240787316898523,0.1198106377789568,0.00845771144278607,0.0,0.0,0.0,1.0,0.0
2007-08-21,41.723195,-87.64997,1,34,0.39240787316898523,0.1198106377789568,0.00845771144278607,0.0,0.0,0.0,1.0,0.0
2007-08-24,41.723195,-87.64997,0,34,0.39240787316898523,0.1198106377789568,0.012899896800825593,0.0,0.0,0.0,1.0,0.0
2007-08-24,41.723195,-87.64997,0,34,0.39240787316898523,0.1198106377789568,0.012899896800825593,0.0,0.0,0.0,1.0,0.0
2007-09-05,41.723195,-87.64997,0,36,0.39240787316898523,0.1198106377789568,0.006265664160401002,0.0,0.0,0.0,1.0,0.0
2007-09-05,41.723195,-87.64997,0,36,0.39240787316898523,0.1198106377789568,0.006265664160401002,0.0,0.0,0.0,1.0,0.0
2007-09-12,41.723195,-87.64997,0,37,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2007-09-19,41.723195,-87.64997,0,38,0.39240787316898523,0.1198106377789568,0.0024764735017335313,0.0,0.0,0.0,1.0,0.0
2007-09-24,41.723195,-87.64997,0,39,0.39240787316898523,0.1198106377789568,0.0014204545454545455,0.0,0.0,0.0,1.0,0.0
2007-09-24,41.723195,-87.64997,0,39,0.39240787316898523,0.1198106377789568,0.0014204545454545455,0.0,0.0,0.0,1.0,0.0
2007-10-04,41.723195,-87.64997,0,40,0.39240787316898523,0.1198106377789568,0.0029411764705882353,0.0,0.0,0.0,1.0,0.0
2009-05-28,41.723195,-87.64997,0,22,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2009-06-02,41.723195,-87.64997,0,23,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2009-06-02,41.723195,-87.64997,0,23,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2009-06-02,41.723195,-87.64997,0,23,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2009-06-05,41.723195,-87.64997,0,23,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2009-06-12,41.723195,-87.64997,0,24,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2009-06-19,41.723195,-87.64997,0,25,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2009-06-26,41.723195,-87.64997,0,26,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2009-07-06,41.723195,-87.64997,0,28,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2009-07-13,41.723195,-87.64997,0,29,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2009-07-13,41.723195,-87.64997,0,29,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2009-07-13,41.723195,-87.64997,0,29,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2009-07-17,41.723195,-87.64997,0,29,0.39240787316898523,0.1198106377789568,0.0015432098765432098,0.0,0.0,0.0,1.0,0.0
2009-07-27,41.723195,-87.64997,0,31,0.39240787316898523,0.1198106377789568,0.001800720288115246,0.0,0.0,0.0,1.0,0.0
2009-07-27,41.723195,-87.64997,0,31,0.39240787316898523,0.1198106377789568,0.001800720288115246,0.0,0.0,0.0,1.0,0.0
2009-07-31,41.723195,-87.64997,0,31,0.39240787316898523,0.1198106377789568,0.002824858757062147,0.0,0.0,0.0,1.0,0.0
2009-08-07,41.723195,-87.64997,0,32,0.39240787316898523,0.1198106377789568,0.004833720030935808,0.0,0.0,0.0,1.0,0.0
2009-08-13,41.723195,-87.64997,0,33,0.39240787316898523,0.1198106377789568,0.013282732447817837,0.0,0.0,0.0,1.0,0.0
2009-08-25,41.723195,-87.64997,0,35,0.39240787316898523,0.1198106377789568,0.004651162790697674,0.0,0.0,0.0,1.0,0.0
2009-09-17,41.723195,-87.64997,0,38,0.39240787316898523,0.1198106377789568,0.0027624309392265192,0.0,0.0,0.0,1.0,0.0
2011-06-24,41.723195,-87.64997,0,25,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2011-06-24,41.723195,-87.64997,0,25,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2011-06-30,41.723195,-87.64997,0,26,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2011-06-30,41.723195,-87.64997,0,26,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2011-07-11,41.723195,-87.64997,0,28,0.39240787316898523,0.1198106377789568,0.0007819831091648421,0.0,0.0,0.0,1.0,0.0
2011-07-15,41.723195,-87.64997,0,28,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2011-07-25,41.723195,-87.64997,0,30,0.39240787316898523,0.1198106377789568,0.0002924831822170225,0.0,0.0,0.0,1.0,0.0
2011-07-29,41.723195,-87.64997,0,30,0.39240787316898523,0.1198106377789568,0.0002924831822170225,0.0,0.0,0.0,1.0,0.0
2011-08-05,41.723195,-87.64997,0,31,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2011-08-05,41.723195,-87.64997,0,31,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2011-08-05,41.723195,-87.64997,0,31,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2011-08-05,41.723195,-87.64997,0,31,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2011-08-12,41.723195,-87.64997,0,32,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2011-08-12,41.723195,-87.64997,0,32,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2011-08-19,41.723195,-87.64997,0,33,0.39240787316898523,0.1198106377789568,0.013282732447817837,0.0,0.0,0.0,1.0,0.0
2011-08-26,41.723195,-87.64997,0,34,0.39240787316898523,0.1198106377789568,0.012899896800825593,0.0,0.0,0.0,1.0,0.0
2011-09-12,41.723195,-87.64997,0,37,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2011-09-23,41.723195,-87.64997,0,38,0.39240787316898523,0.1198106377789568,0.0024764735017335313,0.0,0.0,0.0,1.0,0.0
2013-06-07,41.723195,-87.64997,0,23,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2013-06-07,41.723195,-87.64997,0,23,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2013-06-14,41.723195,-87.64997,0,24,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2013-06-21,41.723195,-87.64997,0,25,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2013-06-21,41.723195,-87.64997,0,25,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2013-06-28,41.723195,-87.64997,0,26,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2013-06-28,41.723195,-87.64997,0,26,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,1.0,0.0
2013-07-08,41.723195,-87.64997,0,28,0.39240787316898523,0.1198106377789568,0.0007819831091648421,0.0,0.0,0.0,1.0,0.0
2013-07-12,41.723195,-87.64997,0,28,0.39240787316898523,0.1198106377789568,0.0007819831091648421,0.0,0.0,0.0,1.0,0.0
2013-07-12,41.723195,-87.64997,0,28,0.39240787316898523,0.1198106377789568,0.0007819831091648421,0.0,0.0,0.0,1.0,0.0
2013-07-19,41.723195,-87.64997,0,29,0.39240787316898523,0.1198106377789568,0.002145922746781116,0.0,0.0,0.0,1.0,0.0
2013-07-19,41.723195,-87.64997,0,29,0.39240787316898523,0.1198106377789568,0.002145922746781116,0.0,0.0,0.0,1.0,0.0
2013-07-25,41.723195,-87.64997,0,30,0.39240787316898523,0.1198106377789568,0.0015839493136219642,0.0,0.0,0.0,1.0,0.0
2013-07-25,41.723195,-87.64997,0,30,0.39240787316898523,0.1198106377789568,0.0015839493136219642,0.0,0.0,0.0,1.0,0.0
2013-08-01,41.723195,-87.64997,0,31,0.39240787316898523,0.1198106377789568,0.001800720288115246,0.0,0.0,0.0,1.0,0.0
2013-08-01,41.723195,-87.64997,0,31,0.39240787316898523,0.1198106377789568,0.001800720288115246,0.0,0.0,0.0,1.0,0.0
2013-08-08,41.723195,-87.64997,0,32,0.39240787316898523,0.1198106377789568,0.004833720030935808,0.0,0.0,0.0,1.0,0.0
2013-08-08,41.723195,-87.64997,1,32,0.39240787316898523,0.1198106377789568,0.004833720030935808,0.0,0.0,0.0,1.0,0.0
2013-08-15,41.723195,-87.64997,0,33,0.39240787316898523,0.1198106377789568,0.004125128910278446,0.0,0.0,0.0,1.0,0.0
2013-08-15,41.723195,-87.64997,0,33,0.39240787316898523,0.1198106377789568,0.004125128910278446,0.0,0.0,0.0,1.0,0.0
2013-08-15,41.723195,-87.64997,0,33,0.39240787316898523,0.1198106377789568,0.004125128910278446,0.0,0.0,0.0,1.0,0.0
2013-08-22,41.723195,-87.64997,0,34,0.39240787316898523,0.1198106377789568,0.00845771144278607,0.0,0.0,0.0,1.0,0.0
2013-08-29,41.723195,-87.64997,1,35,0.39240787316898523,0.1198106377789568,0.00766384778012685,0.0,0.0,0.0,1.0,0.0
2013-08-29,41.723195,-87.64997,0,35,0.39240787316898523,0.1198106377789568,0.00766384778012685,0.0,0.0,0.0,1.0,0.0
2013-09-06,41.723195,-87.64997,0,36,0.39240787316898523,0.1198106377789568,0.006685017695635077,0.0,0.0,0.0,1.0,0.0
2013-09-12,41.723195,-87.64997,0,37,0.39240787316898523,0.1198106377789568,0.006401463191586648,0.0,0.0,0.0,1.0,0.0
2013-09-12,41.723195,-87.64997,0,37,0.39240787316898523,0.1198106377789568,0.006401463191586648,0.0,0.0,0.0,1.0,0.0
2013-09-19,41.723195,-87.64997,1,38,0.39240787316898523,0.1198106377789568,0.0024764735017335313,0.0,0.0,0.0,1.0,0.0
2013-09-26,41.723195,-87.64997,0,39,0.39240787316898523,0.1198106377789568,0.0017271157167530224,0.0,0.0,0.0,1.0,0.0
2007-06-05,41.868077,-87.666901,0,23,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2007-06-05,41.868077,-87.666901,0,23,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2007-06-26,41.868077,-87.666901,0,26,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2007-06-26,41.868077,-87.666901,0,26,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2007-06-26,41.868077,-87.666901,0,26,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2007-06-29,41.868077,-87.666901,0,26,0.2948188015205364,0.1182305955749172,0.00020863759649488838,1.0,0.0,0.0,0.0,0.0
2007-06-29,41.868077,-87.666901,0,26,0.2948188015205364,0.1182305955749172,0.00020863759649488838,1.0,0.0,0.0,0.0,0.0
2007-06-29,41.868077,-87.666901,0,26,0.2948188015205364,0.1182305955749172,0.00020863759649488838,1.0,0.0,0.0,0.0,0.0
2007-07-02,41.868077,-87.666901,0,27,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2007-07-02,41.868077,-87.666901,0,27,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2007-07-11,41.868077,-87.666901,0,28,0.2948188015205364,0.1182305955749172,0.000271333604666938,1.0,0.0,0.0,0.0,0.0
2007-07-11,41.868077,-87.666901,0,28,0.2948188015205364,0.1182305955749172,0.000271333604666938,1.0,0.0,0.0,0.0,0.0
2007-08-01,41.868077,-87.666901,1,31,0.2948188015205364,0.1182305955749172,0.001800720288115246,1.0,0.0,0.0,0.0,0.0
2007-08-01,41.868077,-87.666901,0,31,0.2948188015205364,0.1182305955749172,0.001800720288115246,1.0,0.0,0.0,0.0,0.0
2007-08-01,41.868077,-87.666901,0,31,0.2948188015205364,0.1182305955749172,0.001800720288115246,1.0,0.0,0.0,0.0,0.0
2007-08-02,41.868077,-87.666901,0,31,0.2948188015205364,0.1182305955749172,0.001800720288115246,1.0,0.0,0.0,0.0,0.0
2007-08-02,41.868077,-87.666901,0,31,0.2948188015205364,0.1182305955749172,0.001800720288115246,1.0,0.0,0.0,0.0,0.0
2007-08-07,41.868077,-87.666901,0,32,0.2948188015205364,0.1182305955749172,0.007453416149068323,1.0,0.0,0.0,0.0,0.0
2007-08-07,41.868077,-87.666901,0,32,0.2948188015205364,0.1182305955749172,0.007453416149068323,1.0,0.0,0.0,0.0,0.0
2007-08-07,41.868077,-87.666901,0,32,0.2948188015205364,0.1182305955749172,0.007453416149068323,1.0,0.0,0.0,0.0,0.0
2007-08-15,41.868077,-87.666901,0,33,0.2948188015205364,0.1182305955749172,0.004125128910278446,1.0,0.0,0.0,0.0,0.0
2007-08-15,41.868077,-87.666901,0,33,0.2948188015205364,0.1182305955749172,0.004125128910278446,1.0,0.0,0.0,0.0,0.0
2007-08-15,41.868077,-87.666901,0,33,0.2948188015205364,0.1182305955749172,0.004125128910278446,1.0,0.0,0.0,0.0,0.0
2007-08-21,41.868077,-87.666901,0,34,0.2948188015205364,0.1182305955749172,0.00845771144278607,1.0,0.0,0.0,0.0,0.0
2007-08-21,41.868077,-87.666901,1,34,0.2948188015205364,0.1182305955749172,0.00845771144278607,1.0,0.0,0.0,0.0,0.0
2007-08-21,41.868077,-87.666901,0,34,0.2948188015205364,0.1182305955749172,0.00845771144278607,1.0,0.0,0.0,0.0,0.0
2007-09-05,41.868077,-87.666901,0,36,0.2948188015205364,0.1182305955749172,0.006265664160401002,1.0,0.0,0.0,0.0,0.0
2007-09-12,41.868077,-87.666901,0,37,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2007-09-12,41.868077,-87.666901,0,37,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2007-09-19,41.868077,-87.666901,0,38,0.2948188015205364,0.1182305955749172,0.0024764735017335313,1.0,0.0,0.0,0.0,0.0
2007-09-19,41.868077,-87.666901,0,38,0.2948188015205364,0.1182305955749172,0.0024764735017335313,1.0,0.0,0.0,0.0,0.0
2007-09-24,41.868077,-87.666901,0,39,0.2948188015205364,0.1182305955749172,0.0014204545454545455,1.0,0.0,0.0,0.0,0.0
2007-10-04,41.868077,-87.666901,0,40,0.2948188015205364,0.1182305955749172,0.0029411764705882353,1.0,0.0,0.0,0.0,0.0
2007-10-04,41.868077,-87.666901,0,40,0.2948188015205364,0.1182305955749172,0.0029411764705882353,1.0,0.0,0.0,0.0,0.0
2009-05-28,41.868077,-87.666901,0,22,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2009-05-28,41.868077,-87.666901,0,22,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2009-06-02,41.868077,-87.666901,0,23,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2009-06-02,41.868077,-87.666901,0,23,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2009-06-02,41.868077,-87.666901,0,23,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2009-06-05,41.868077,-87.666901,0,23,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2009-06-12,41.868077,-87.666901,0,24,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2009-06-15,41.868077,-87.666901,0,25,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2009-06-19,41.868077,-87.666901,0,25,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2009-06-19,41.868077,-87.666901,0,25,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2009-06-26,41.868077,-87.666901,0,26,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2009-06-26,41.868077,-87.666901,0,26,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2009-07-06,41.868077,-87.666901,0,28,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2009-07-06,41.868077,-87.666901,0,28,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2009-07-10,41.868077,-87.666901,0,28,0.2948188015205364,0.1182305955749172,0.000271333604666938,1.0,0.0,0.0,0.0,0.0
2009-07-10,41.868077,-87.666901,0,28,0.2948188015205364,0.1182305955749172,0.000271333604666938,1.0,0.0,0.0,0.0,0.0
2009-07-10,41.868077,-87.666901,0,28,0.2948188015205364,0.1182305955749172,0.000271333604666938,1.0,0.0,0.0,0.0,0.0
2009-07-17,41.868077,-87.666901,0,29,0.2948188015205364,0.1182305955749172,0.0015432098765432098,1.0,0.0,0.0,0.0,0.0
2009-07-17,41.868077,-87.666901,0,29,0.2948188015205364,0.1182305955749172,0.0015432098765432098,1.0,0.0,0.0,0.0,0.0
2009-07-27,41.868077,-87.666901,0,31,0.2948188015205364,0.1182305955749172,0.001800720288115246,1.0,0.0,0.0,0.0,0.0
2009-07-27,41.868077,-87.666901,0,31,0.2948188015205364,0.1182305955749172,0.001800720288115246,1.0,0.0,0.0,0.0,0.0
2009-07-27,41.868077,-87.666901,0,31,0.2948188015205364,0.1182305955749172,0.001800720288115246,1.0,0.0,0.0,0.0,0.0
2009-07-31,41.868077,-87.666901,0,31,0.2948188015205364,0.1182305955749172,0.002824858757062147,1.0,0.0,0.0,0.0,0.0
2009-07-31,41.868077,-87.666901,0,31,0.2948188015205364,0.1182305955749172,0.002824858757062147,1.0,0.0,0.0,0.0,0.0
2009-08-07,41.868077,-87.666901,0,32,0.2948188015205364,0.1182305955749172,0.004833720030935808,1.0,0.0,0.0,0.0,0.0
2009-08-07,41.868077,-87.666901,0,32,0.2948188015205364,0.1182305955749172,0.004833720030935808,1.0,0.0,0.0,0.0,0.0
2009-08-13,41.868077,-87.666901,1,33,0.2948188015205364,0.1182305955749172,0.013282732447817837,1.0,0.0,0.0,0.0,0.0
2009-08-13,41.868077,-87.666901,0,33,0.2948188015205364,0.1182305955749172,0.013282732447817837,1.0,0.0,0.0,0.0,0.0
2009-08-13,41.868077,-87.666901,0,33,0.2948188015205364,0.1182305955749172,0.013282732447817837,1.0,0.0,0.0,0.0,0.0
2009-08-25,41.868077,-87.666901,0,35,0.2948188015205364,0.1182305955749172,0.004651162790697674,1.0,0.0,0.0,0.0,0.0
2009-08-27,41.868077,-87.666901,0,35,0.2948188015205364,0.1182305955749172,0.004651162790697674,1.0,0.0,0.0,0.0,0.0
2009-09-03,41.868077,-87.666901,0,36,0.2948188015205364,0.1182305955749172,0.014492753623188406,1.0,0.0,0.0,0.0,0.0
2009-09-17,41.868077,-87.666901,0,38,0.2948188015205364,0.1182305955749172,0.0027624309392265192,1.0,0.0,0.0,0.0,0.0
2009-09-17,41.868077,-87.666901,0,38,0.2948188015205364,0.1182305955749172,0.0027624309392265192,1.0,0.0,0.0,0.0,0.0
2009-09-25,41.868077,-87.666901,0,39,0.2948188015205364,0.1182305955749172,0.0014204545454545455,1.0,0.0,0.0,0.0,0.0
2009-09-25,41.868077,-87.666901,0,39,0.2948188015205364,0.1182305955749172,0.0014204545454545455,1.0,0.0,0.0,0.0,0.0
2009-10-01,41.868077,-87.666901,0,40,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2009-10-01,41.868077,-87.666901,0,40,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2009-10-01,41.868077,-87.666901,0,40,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2011-06-10,41.868077,-87.666901,0,23,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2011-06-10,41.868077,-87.666901,0,23,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2011-06-17,41.868077,-87.666901,0,24,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2011-06-17,41.868077,-87.666901,0,24,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2011-06-30,41.868077,-87.666901,0,26,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2011-06-30,41.868077,-87.666901,0,26,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2011-06-30,41.868077,-87.666901,0,26,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-11,41.868077,-87.666901,0,28,0.2948188015205364,0.1182305955749172,0.0007819831091648421,1.0,0.0,0.0,0.0,0.0
2011-07-11,41.868077,-87.666901,0,28,0.2948188015205364,0.1182305955749172,0.0007819831091648421,1.0,0.0,0.0,0.0,0.0
2011-07-15,41.868077,-87.666901,0,28,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-15,41.868077,-87.666901,0,28,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-15,41.868077,-87.666901,0,28,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-25,41.868077,-87.666901,0,30,0.2948188015205364,0.1182305955749172,0.0002924831822170225,1.0,0.0,0.0,0.0,0.0
2011-07-25,41.868077,-87.666901,0,30,0.2948188015205364,0.1182305955749172,0.0002924831822170225,1.0,0.0,0.0,0.0,0.0
2011-07-25,41.868077,-87.666901,0,30,0.2948188015205364,0.1182305955749172,0.0002924831822170225,1.0,0.0,0.0,0.0,0.0
2011-07-29,41.868077,-87.666901,0,30,0.2948188015205364,0.1182305955749172,0.0002924831822170225,1.0,0.0,0.0,0.0,0.0
2011-07-29,41.868077,-87.666901,1,30,0.2948188015205364,0.1182305955749172,0.0002924831822170225,1.0,0.0,0.0,0.0,0.0
2011-08-05,41.868077,-87.666901,0,31,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,41.868077,-87.666901,0,31,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,41.868077,-87.666901,0,31,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-12,41.868077,-87.666901,0,32,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-12,41.868077,-87.666901,0,32,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-12,41.868077,-87.666901,0,32,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-26,41.868077,-87.666901,0,34,0.2948188015205364,0.1182305955749172,0.012899896800825593,1.0,0.0,0.0,0.0,0.0
2011-08-26,41.868077,-87.666901,0,34,0.2948188015205364,0.1182305955749172,0.012899896800825593,1.0,0.0,0.0,0.0,0.0
2011-08-26,41.868077,-87.666901,0,34,0.2948188015205364,0.1182305955749172,0.012899896800825593,1.0,0.0,0.0,0.0,0.0
2011-08-26,41.868077,-87.666901,0,34,0.2948188015205364,0.1182305955749172,0.012899896800825593,1.0,0.0,0.0,0.0,0.0
2011-09-02,41.868077,-87.666901,0,35,0.2948188015205364,0.1182305955749172,0.004651162790697674,1.0,0.0,0.0,0.0,0.0
2011-09-12,41.868077,-87.666901,0,37,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2011-09-12,41.868077,-87.666901,0,37,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2011-09-16,41.868077,-87.666901,0,37,0.2948188015205364,0.1182305955749172,0.0028089887640449437,1.0,0.0,0.0,0.0,0.0
2011-09-23,41.868077,-87.666901,0,38,0.2948188015205364,0.1182305955749172,0.0024764735017335313,1.0,0.0,0.0,0.0,0.0
2011-09-23,41.868077,-87.666901,0,38,0.2948188015205364,0.1182305955749172,0.0024764735017335313,1.0,0.0,0.0,0.0,0.0
2013-06-14,41.868077,-87.666901,0,24,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2013-06-21,41.868077,-87.666901,0,25,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2013-06-28,41.868077,-87.666901,0,26,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0
2013-07-08,41.868077,-87.666901,0,28,0.2948188015205364,0.1182305955749172,0.0007819831091648421,1.0,0.0,0.0,0.0,0.0
2013-07-08,41.868077,-87.666901,0,28,0.2948188015205364,0.1182305955749172,0.0007819831091648421,1.0,0.0,0.0,0.0,0.0
2013-07-12,41.868077,-87.666901,0,28,0.2948188015205364,0.1182305955749172,0.0007819831091648421,1.0,0.0,0.0,0.0,0.0
2013-07-12,41.868077,-87.666901,0,28,0.2948188015205364,0.1182305955749172,0.0007819831091648421,1.0,0.0,0.0,0.0,0.0
2013-07-19,41.868077,-87.666901,0,29,0.2948188015205364,0.1182305955749172,0.002145922746781116,1.0,0.0,0.0,0.0,0.0
2013-07-19,41.868077,-87.666901,0,29,0.2948188015205364,0.1182305955749172,0.002145922746781116,1.0,0.0,0.0,0.0,0.0
2013-07-25,41.868077,-87.666901,0,30,0.2948188015205364,0.1182305955749172,0.0015839493136219642,1.0,0.0,0.0,0.0,0.0
2013-07-25,41.868077,-87.666901,0,30,0.2948188015205364,0.1182305955749172,0.0015839493136219642,1.0,0.0,0.0,0.0,0.0
2013-08-01,41.868077,-87.666901,0,31,0.2948188015205364,0.1182305955749172,0.001800720288115246,1.0,0.0,0.0,0.0,0.0
2013-08-01,41.868077,-87.666901,0,31,0.2948188015205364,0.1182305955749172,0.001800720288115246,1.0,0.0,0.0,0.0,0.0
